GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2018110410,2018-11-04,2,7,10,GB,NE,2,8,71,,0,,0,"(7:10) (NO HUDDLE) 12-A.RODGERS PASS INCOMPLETE DEEP LEFT TO 84-L.KENDRICKS (23-P.CHUNG). PENALTY ON NE, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT NE 29 - NO PLAY. PENALTY ON NE-93-L.GUY, DEFENSIVE OFFSIDE, DECLINED.",0,,,2018,0,"NO HUDDLE",PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,1,0,0,,29,OPP,0,NE,1,"DEFENSIVE TOO MANY MEN ON FIELD",0
2018110410,2018-11-04,2,13,32,NE,GB,4,10,90,,0,,0,"(13:32) 3-S.GOSTKOWSKI 28 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,,,2018,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,10,OPP,0,,0,,0
2018110410,2018-11-04,2,13,37,NE,GB,3,10,90,,0,,0,"(13:37) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 28-J.WHITE [52-C.MATTHEWS].",0,,,2018,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,10,OPP,0,,0,,0
2018110410,2018-11-04,2,13,39,NE,GB,2,10,90,,0,,0,"(13:39) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 11-J.EDELMAN.",0,,,2018,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,10,OPP,0,,0,,0
2018110410,2018-11-04,2,14,8,NE,GB,1,10,90,,0,,0,"(14:08) (NO HUDDLE) 28-J.WHITE LEFT END TO GB 10 FOR NO GAIN (97-K.CLARK; 52-C.MATTHEWS).",0,,,2018,0,"NO HUDDLE",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",10,OPP,0,,0,,0
2018110410,2018-11-04,2,14,32,NE,GB,1,10,57,,1,,0,"(14:32) 12-T.BRADY PASS DEEP LEFT TO 11-J.EDELMAN PUSHED OB AT GB 10 FOR 33 YARDS (38-T.WILLIAMS). FLEA FLICKER WITH 28-WHITE",0,,,2018,33,"UNDER CENTER",PASS,0,1,0,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0
2018110410,2018-11-04,1,0,20,GB,NE,4,6,56,,0,,0,"(:20) 6-J.SCOTT PUNTS 32 YARDS TO NE 12, CENTER-43-H.BRADLEY, FAIR CATCH BY 11-J.EDELMAN.",0,,,2018,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2018110410,2018-11-04,1,0,25,GB,NE,3,6,56,,0,,0,"(:25) (SHOTGUN) 12-A.RODGERS PASS INCOMPLETE DEEP RIGHT TO 19-E.ST. BROWN.",0,,,2018,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2018110410,2018-11-04,1,5,8,GB,NE,4,11,89,,0,,0,"(5:08) 2-M.CROSBY 29 YARD FIELD GOAL IS GOOD, CENTER-43-H.BRADLEY, HOLDER-6-J.SCOTT.",0,,,2018,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,11,OPP,0,,0,,0
2018110410,2018-11-04,1,5,46,GB,NE,3,14,86,,0,,0,"(5:46) (SHOTGUN) 12-A.RODGERS PASS SHORT LEFT TO 18-R.COBB TO NE 11 FOR 3 YARDS (94-A.CLAYBORN).",0,,,2018,3,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,14,OPP,0,,0,,0
2018110410,2018-11-04,1,5,51,GB,NE,2,14,86,,0,,0,"(5:51) (SHOTGUN) 12-A.RODGERS PASS INCOMPLETE SHORT LEFT TO 17-D.ADAMS (24-S.GILMORE).",0,,,2018,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,14,OPP,0,,0,,0
2018110410,2018-11-04,1,5,51,GB,NE,2,9,91,,0,,0,"(5:51) PENALTY ON GB, DELAY OF GAME, 5 YARDS, ENFORCED AT NE 9 - NO PLAY.",0,,,2018,0,"UNDER CENTER","NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,9,OPP,1,GB,1,"DELAY OF GAME",5
2018110410,2018-11-04,1,5,56,GB,NE,1,9,91,,0,,0,"(5:56) (SHOTGUN) 12-A.RODGERS PASS INCOMPLETE SHORT LEFT [58-K.DAVIS].",0,,,2018,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,9,OPP,0,,0,,0
2018110410,2018-11-04,1,6,0,GB,NE,1,10,86,,0,,0,"(6:00) (SHOTGUN) 12-A.RODGERS PASS INCOMPLETE SHORT MIDDLE TO 80-J.GRAHAM. PENALTY ON NE-23-P.CHUNG, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NE 14 - NO PLAY.",0,,,2018,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,1,0,0,,14,OPP,1,NE,1,"DEFENSIVE HOLDING",5
2018110410,2018-11-04,1,6,38,GB,NE,2,3,79,,1,,0,"(6:38) 12-A.RODGERS PASS SHORT RIGHT TO 18-R.COBB PUSHED OB AT NE 14 FOR 7 YARDS (31-J.JONES).",0,,,2018,7,"UNDER CENTER",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,21,OPP,0,,0,,0
2018110410,2018-11-04,1,7,20,GB,NE,1,10,72,,0,,0,"(7:20) (NO HUDDLE) 33-A.JONES LEFT GUARD TO NE 21 FOR 7 YARDS (91-D.WISE; 54-D.HIGHTOWER).",0,,,2018,7,"NO HUDDLE",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",28,OPP,0,,0,,0
2018110410,2018-11-04,1,7,46,GB,NE,1,10,60,,1,,0,"(7:46) 12-A.RODGERS PASS SHORT LEFT TO 80-J.GRAHAM PUSHED OB AT NE 28 FOR 12 YARDS (54-D.HIGHTOWER) [91-D.WISE].",0,,,2018,12,"UNDER CENTER",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
2018110410,2018-11-04,1,8,25,GB,NE,3,2,57,,1,,0,"(8:25) (SHOTGUN) 12-A.RODGERS PASS SHORT LEFT TO 33-A.JONES TO NE 40 FOR 3 YARDS (24-S.GILMORE).",0,,,2018,3,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0
2018110410,2018-11-04,1,8,53,GB,NE,3,7,52,,0,,0,"(8:53) (NO HUDDLE, SHOTGUN) PENALTY ON NE-94-A.CLAYBORN, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT NE 48 - NO PLAY.",0,,,2018,0,"NO HUDDLE SHOTGUN","NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,48,OPP,1,NE,1,"NEUTRAL ZONE INFRACTION",5
